geoid,name,state,lat,lon
55051,Iron County,WI,46.3265,-90.2613
55053,Jackson County,WI,44.3246,-90.7995
55055,Jefferson County,WI,43.0138,-88.774
55057,Juneau County,WI,43.9328,-90.114
55059,Kenosha County,WI,42.5875,-87.88
55061,Kewaunee County,WI,44.6057,-87.448
55063,La Crosse County,WI,43.9082,-91.1118
55065,Lafayette County,WI,42.6556,-90.1303
55067,Langlade County,WI,45.2549,-89.0671
55069,Lincoln County,WI,45.3331,-89.7322
55071,Manitowoc County,WI,44.1561,-87.5774
55073,Marathon County,WI,44.898,-89.7578
55075,Marinette County,WI,45.3469,-87.9912
55077,Marquette County,WI,43.8261,-89.4091
55078,Menominee County,WI,44.9913,-88.6693
55079,Milwaukee County,WI,42.9126,-87.8623
55081,Monroe County,WI,43.9452,-90.62
55083,Oconto County,WI,44.9966,-88.2065
55085,Oneida County,WI,45.7162,-89.5345
55087,Outagamie County,WI,44.4182,-88.465
55089,Ozaukee County,WI,43.5018,-87.8476
55091,Pepin County,WI,44.6274,-91.8349
55093,Pierce County,WI,44.7253,-92.4263
55095,Polk County,WI,45.462,-92.4471
55097,Portage County,WI,44.4762,-89.4981
55099,Price County,WI,45.6791,-90.3597
55101,Racine County,WI,42.7804,-87.7716
55103,Richland County,WI,43.3762,-90.4357
55105,Rock County,WI,42.6699,-89.0753
55107,Rusk County,WI,45.4727,-91.1367
55109,St. Croix County,WI,45.029,-92.4473
55111,Sauk County,WI,43.428,-89.9433
55113,Sawyer County,WI,45.865,-91.1471
55115,Shawano County,WI,44.7896,-88.7558
55117,Sheboygan County,WI,43.7387,-87.7315
55119,Taylor County,WI,45.2117,-90.5049
55121,Trempealeau County,WI,44.303,-91.3589
55123,Vernon County,WI,43.5994,-90.822
55125,Vilas County,WI,46.0498,-89.5013
55127,Walworth County,WI,42.6681,-88.5417
55129,Washburn County,WI,45.8925,-91.7964
55131,Washington County,WI,43.3912,-88.2329
55133,Waukesha County,WI,43.0184,-88.3042
55135,Waupaca County,WI,44.478,-88.967
55137,Waushara County,WI,44.1128,-89.2398
55139,Winnebago County,WI,44.0857,-88.6681
55141,Wood County,WI,44.4614,-90.0388
56001,Albany County,WY,41.6655,-105.7219
56003,Big Horn County,WY,44.5251,-107.9948
56005,Campbell County,WY,44.192,-105.517
56007,Carbon County,WY,41.7036,-106.9332
56009,Converse County,WY,42.9846,-105.5248
56011,Crook County,WY,44.5893,-104.5673
56013,Fremont County,WY,43.0548,-108.6089
56015,Goshen County,WY,42.0895,-104.3535
56017,Hot Springs County,WY,43.7202,-108.4351
56019,Johnson County,WY,44.044,-106.5885
56021,Laramie County,WY,41.2928,-104.6604
56023,Lincoln County,WY,42.23,-110.683
56025,Natrona County,WY,42.9776,-106.7682
56027,Niobrara County,WY,43.0622,-104.4684
56029,Park County,WY,44.4924,-109.5936
56031,Platte County,WY,42.1316,-104.954
56033,Sheridan County,WY,44.7814,-106.8812
56035,Sublette County,WY,42.7679,-109.9162
56037,Sweetwater County,WY,41.6603,-108.8757
56039,Teton County,WY,44.0487,-110.4261
56041,Uinta County,WY,41.2847,-110.5589
56043,Washakie County,WY,43.8788,-107.6691
56045,Weston County,WY,43.8462,-104.57
